time,volume,open,high,low,close,bid,ask
2024-05-22T04:00:00,959,1.21882,1.2197,1.21657,1.21657,1.21657,1.2167
2024-05-22T08:00:00,889,1.21657,1.21745,1.21474,1.21474,1.21474,1.2148
2024-05-22T12:00:00,1523,1.21474,1.21586,1.21154,1.21154,1.21154,1.21169
2024-05-22T16:00:00,1704,1.21154,1.21236,1.20948,1.20948,1.20948,1.20963
2024-05-22T20:00:00,1903,1.20948,1.20991,1.20759,1.20759,1.20759,1.20766
2024-05-23T00:00:00,1987,1.20759,1.20803,1.20557,1.20557,1.20557,1.20566
2024-05-23T04:00:00,1661,1.20557,1.20676,1.20393,1.20393,1.20393,1.20403
2024-05-23T08:00:00,1863,1.20393,1.20488,1.20176,1.20176,1.20176,1.20189
2024-05-23T12:00:00,1689,1.20176,1.20216,1.19978,1.19978,1.19978,1.19993
2024-05-23T16:00:00,887,1.19978,1.20038,1.19769,1.19769,1.19769,1.19778
2024-05-23T20:00:00,1051,1.19769,1.1992,1.19572,1.19572,1.19572,1.19584
2024-05-24T00:00:00,1749,1.19572,1.19653,1.19402,1.19402,1.19402,1.19411
2024-05-24T04:00:00,1993,1.19402,1.19551,1.19191,1.19191,1.19191,1.19199
2024-05-24T08:00:00,856,1.19191,1.19339,1.18855,1.18855,1.18855,1.18867
2024-05-24T12:00:00,1531,1.18855,1.18969,1.18615,1.18615,1.18615,1.18623
2024-05-24T16:00:00,1103,1.18615,1.18679,1.18441,1.18441,1.18441,1.18455
2024-05-24T20:00:00,1591,1.18441,1.18511,1.18263,1.18263,1.18263,1.1827
2024-05-27T00:00:00,1357,1.18263,1.18341,1.18116,1.18116,1.18116,1.18123
2024-05-27T04:00:00,1000,1.18116,1.18208,1.17823,1.17823,1.17823,1.17831
2024-05-27T08:00:00,1651,1.17823,1.17932,1.17559,1.17559,1.17559,1.17571
2024-05-27T12:00:00,1355,1.17559,1.17696,1.17359,1.17359,1.17359,1.17371
2024-05-27T16:00:00,1521,1.17359,1.17468,1.17244,1.17267,1.17267,1.17273
2024-05-27T20:00:00,1481,1.17267,1.17378,1.17102,1.17102,1.17102,1.17116
2024-05-28T00:00:00,1166,1.17102,1.17215,1.16941,1.16967,1.16967,1.16979
2024-05-28T04:00:00,1600,1.16967,1.17027,1.16748,1.16748,1.16748,1.16758
2024-05-28T08:00:00,1780,1.16748,1.16871,1.16636,1.16682,1.16682,1.16689
2024-05-28T12:00:00,1273,1.16682,1.16874,1.16471,1.16471,1.16471,1.16485
2024-05-28T16:00:00,1421,1.16471,1.16557,1.16229,1.16229,1.16229,1.16242
2024-05-28T20:00:00,1155,1.16229,1.1631,1.15937,1.15937,1.15937,1.15946
2024-05-29T00:00:00,1222,1.15937,1.16021,1.15722,1.15722,1.15722,1.15732
2024-05-29T04:00:00,1562,1.15722,1.15833,1.1536,1.1536,1.1536,1.1537
2024-05-29T08:00:00,921,1.1536,1.15436,1.15109,1.15109,1.15109,1.15116
2024-05-29T12:00:00,1784,1.15109,1.15155,1.14959,1.14959,1.14959,1.14974
2024-05-29T16:00:00,1724,1.14959,1.1501,1.14728,1.14728,1.14728,1.14739
2024-05-29T20:00:00,1317,1.14728,1.14788,1.14527,1.14527,1.14527,1.14538
2024-05-30T00:00:00,1280,1.14527,1.14586,1.14333,1.14333,1.14333,1.14346
2024-05-30T04:00:00,984,1.14333,1.14371,1.14161,1.14161,1.14161,1.14167
2024-05-30T08:00:00,1810,1.14161,1.14205,1.13964,1.13964,1.13964,1.1397
2024-05-30T12:00:00,1851,1.13964,1.1412,1.13808,1.13812,1.13812,1.13822
2024-05-30T16:00:00,1420,1.13812,1.13928,1.13654,1.13654,1.13654,1.13669
2024-05-30T20:00:00,1319,1.13654,1.1377,1.13493,1.13552,1.13552,1.1356
2024-05-31T00:00:00,968,1.13552,1.13636,1.13347,1.13347,1.13347,1.13352
2024-05-31T04:00:00,856,1.13347,1.13402,1.13177,1.13177,1.13177,1.1319
2024-05-31T08:00:00,1960,1.13177,1.13273,1.12994,1.12994,1.12994,1.13009
2024-05-31T12:00:00,1119,1.12994,1.13171,1.12791,1.12791,1.12791,1.12802
2024-05-31T16:00:00,1403,1.12791,1.12855,1.12571,1.12571,1.12571,1.12578
2024-05-31T20:00:00,865,1.12571,1.12685,1.1244,1.1244,1.1244,1.12451
2024-06-03T00:00:00,987,1.1244,1.12571,1.12244,1.12244,1.12244,1.12256
2024-06-03T04:00:00,1535,1.12244,1.12326,1.12096,1.12096,1.12096,1.12103
2024-06-03T08:00:00,1135,1.12096,1.12217,1.11784,1.11784,1.11784,1.11799
2024-06-03T12:00:00,1101,1.11784,1.11855,1.11636,1.11636,1.11636,1.11647
2024-06-03T16:00:00,1371,1.11636,1.11797,1.11409,1.11409,1.11409,1.11423
2024-06-03T20:00:00,1547,1.11409,1.11513,1.11244,1.11256,1.11256,1.11266
2024-06-04T00:00:00,1176,1.11256,1.11308,1.11091,1.11091,1.11091,1.11104
2024-06-04T04:00:00,1273,1.11091,1.1127,1.10903,1.10903,1.10903,1.10911
2024-06-04T08:00:00,1772,1.10903,1.10966,1.10767,1.10804,1.10804,1.1081
2024-06-04T12:00:00,1381,1.10804,1.10871,1.10613,1.10615,1.10615,1.10624
2024-06-04T16:00:00,881,1.10615,1.10765,1.10281,1.10281,1.10281,1.10295
2024-06-04T20:00:00,1192,1.10281,1.10341,1.09992,1.09992,1.09992,1.09998
2024-06-05T00:00:00,1678,1.09992,1.102,1.09729,1.09729,1.09729,1.09744
2024-06-05T04:00:00,851,1.09729,1.09871,1.0947,1.0947,1.0947,1.09481
2024-06-05T08:00:00,1465,1.0947,1.09585,1.09243,1.09243,1.09243,1.09255
2024-06-05T12:00:00,823,1.09243,1.09311,1.08978,1.08978,1.08978,1.08991
2024-06-05T16:00:00,1848,1.08978,1.09044,1.08743,1.08743,1.08743,1.08752
2024-06-05T20:00:00,1831,1.08743,1.08869,1.08586,1.08586,1.08586,1.08598
2024-06-06T00:00:00,1366,1.08586,1.0866,1.08419,1.08419,1.08419,1.08428
2024-06-06T04:00:00,1177,1.08419,1.08498,1.08125,1.08125,1.08125,1.08137
2024-06-06T08:00:00,1092,1.08125,1.08202,1.07841,1.07841,1.07841,1.07851
2024-06-06T12:00:00,719,1.07841,1.08056,1.07525,1.08056,1.08056,1.08064
2024-06-06T16:00:00,648,1.08056,1.08487,1.07801,1.07883,1.07883,1.07894
2024-06-06T20:00:00,1026,1.07883,1.08167,1.07559,1.08167,1.08167,1.08173
2024-06-07T00:00:00,425,1.08167,1.08557,1.07901,1.0836,1.0836,1.08374
2024-06-07T04:00:00,438,1.0836,1.08575,1.08092,1.08443,1.08443,1.0845
2024-06-07T08:00:00,475,1.08443,1.08648,1.08077,1.08473,1.08473,1.0848
2024-06-07T12:00:00,1150,1.08473,1.08714,1.08255,1.08559,1.08559,1.08573
2024-06-07T16:00:00,1011,1.08559,1.08842,1.0826,1.08449,1.08449,1.08464
2024-06-07T20:00:00,921,1.08449,1.08764,1.08069,1.08069,1.08069,1.08079
2024-06-10T00:00:00,1086,1.08069,1.08238,1.07674,1.08238,1.08238,1.08252
2024-06-10T04:00:00,488,1.08238,1.08552,1.08017,1.08354,1.08354,1.08359
2024-06-10T08:00:00,969,1.08354,1.08572,1.08224,1.08224,1.08224,1.08229
2024-06-10T12:00:00,636,1.08224,1.08564,1.07934,1.08281,1.08281,1.08289
2024-06-10T16:00:00,764,1.08281,1.08496,1.08067,1.08369,1.08369,1.08383
2024-06-10T20:00:00,1024,1.08369,1.08678,1.08101,1.08584,1.08584,1.08591
2024-06-11T00:00:00,790,1.08584,1.08933,1.08291,1.08705,1.08705,1.08719
2024-06-11T04:00:00,939,1.08705,1.09194,1.08161,1.08617,1.08617,1.08624
2024-06-11T08:00:00,1179,1.08617,1.08833,1.08228,1.08437,1.08437,1.08448
2024-06-11T12:00:00,1125,1.08437,1.08707,1.08129,1.08451,1.08451,1.08459
2024-06-11T16:00:00,677,1.08451,1.08781,1.0829,1.08546,1.08546,1.08557
2024-06-11T20:00:00,1016,1.08546,1.08865,1.08249,1.08454,1.08454,1.08467
2024-06-12T00:00:00,453,1.08454,1.08943,1.08161,1.08502,1.08502,1.08513
2024-06-12T04:00:00,796,1.08502,1.08933,1.08212,1.08654,1.08654,1.08662
2024-06-12T08:00:00,1111,1.08654,1.09011,1.0833,1.08526,1.08526,1.08537
2024-06-12T12:00:00,504,1.08526,1.08798,1.08286,1.0845,1.0845,1.08464
2024-06-12T16:00:00,676,1.0845,1.0874,1.08171,1.0874,1.0874,1.08753
2024-06-12T20:00:00,609,1.0874,1.09066,1.08386,1.08386,1.08386,1.08396
2024-06-13T00:00:00,905,1.08386,1.08885,1.08209,1.08488,1.08488,1.08495
2024-06-13T04:00:00,668,1.08488,1.08833,1.08093,1.08649,1.08649,1.08654
2024-06-13T08:00:00,664,1.08649,1.08875,1.08293,1.08666,1.08666,1.08677
2024-06-13T12:00:00,811,1.08666,1.0888,1.08432,1.08722,1.08722,1.08735
2024-06-13T16:00:00,558,1.08722,1.09076,1.08201,1.08424,1.08424,1.08434
2024-06-13T20:00:00,1120,1.08424,1.08745,1.07826,1.08236,1.08236,1.08249
2024-06-14T00:00:00,806,1.08236,1.08652,1.07949,1.08364,1.08364,1.08379
2024-06-14T04:00:00,869,1.08364,1.08785,1.07764,1.08625,1.08625,1.08633
2024-06-14T08:00:00,704,1.08625,1.089,1.08329,1.08329,1.08329,1.0834
2024-06-14T12:00:00,472,1.08329,1.08735,1.08124,1.08211,1.08211,1.0822
2024-06-14T16:00:00,996,1.08211,1.08509,1.07928,1.08204,1.08204,1.08212
2024-06-14T20:00:00,834,1.08204,1.08462,1.08045,1.0822,1.0822,1.08231
2024-06-17T00:00:00,975,1.0822,1.08713,1.0752,1.08332,1.08332,1.08338
2024-06-17T04:00:00,446,1.08332,1.08557,1.07976,1.08557,1.08557,1.08572
2024-06-17T08:00:00,654,1.08557,1.08957,1.08112,1.0864,1.0864,1.0865
2024-06-17T12:00:00,509,1.0864,1.08816,1.08399,1.08463,1.08463,1.08473
2024-06-17T16:00:00,500,1.08463,1.08746,1.08353,1.08493,1.08493,1.08498
2024-06-17T20:00:00,776,1.08493,1.08789,1.08214,1.08675,1.08675,1.08681
2024-06-18T00:00:00,987,1.08675,1.08932,1.08201,1.0888,1.0888,1.08887
2024-06-18T04:00:00,714,1.0888,1.09493,1.08499,1.09272,1.09272,1.09283
2024-06-18T08:00:00,1053,1.09272,1.09642,1.09069,1.09128,1.09128,1.09136
2024-06-18T12:00:00,868,1.09128,1.09279,1.08962,1.09147,1.09147,1.09154
2024-06-18T16:00:00,776,1.09147,1.09618,1.08659,1.09416,1.09416,1.09428
2024-06-18T20:00:00,983,1.09416,1.09596,1.0911,1.09596,1.09596,1.09605
2024-06-19T00:00:00,828,1.09596,1.10021,1.09267,1.09731,1.09731,1.09743
2024-06-19T04:00:00,865,1.09731,1.09971,1.0939,1.09787,1.09787,1.09793
2024-06-19T08:00:00,1109,1.09787,1.09983,1.09481,1.09983,1.09983,1.09997
2024-06-19T12:00:00,457,1.09983,1.10383,1.09659,1.10048,1.10048,1.10061
2024-06-19T16:00:00,951,1.10048,1.10419,1.09666,1.10033,1.10033,1.10043
2024-06-19T20:00:00,1087,1.10033,1.10246,1.09846,1.09989,1.09989,1.09999
2024-06-20T00:00:00,421,1.09989,1.10332,1.09684,1.09832,1.09832,1.09841
2024-06-20T04:00:00,497,1.09832,1.10111,1.0959,1.09814,1.09814,1.09823
2024-06-20T08:00:00,1136,1.09814,1.09973,1.09377,1.09562,1.09562,1.09577
2024-06-20T12:00:00,706,1.09562,1.09739,1.09222,1.09723,1.09723,1.09735
2024-06-20T16:00:00,502,1.09723,1.09953,1.09429,1.09636,1.09636,1.0965
2024-06-20T20:00:00,615,1.09636,1.10084,1.09343,1.09421,1.09421,1.09436
2024-06-21T00:00:00,1146,1.09421,1.10017,1.0899,1.09253,1.09253,1.09262
2024-06-21T04:00:00,669,1.09253,1.09439,1.08983,1.09267,1.09267,1.09279
2024-06-21T08:00:00,728,1.09267,1.09592,1.09046,1.0934,1.0934,1.09354
2024-06-21T12:00:00,539,1.0934,1.09651,1.09171,1.09381,1.09381,1.09396
2024-06-21T16:00:00,764,1.09381,1.09545,1.0914,1.09545,1.09545,1.09559
2024-06-21T20:00:00,918,1.09545,1.0982,1.09081,1.09342,1.09342,1.09349
2024-06-24T00:00:00,1011,1.09342,1.09568,1.092,1.09215,1.09215,1.09221
2024-06-24T04:00:00,1024,1.09215,1.09589,1.08821,1.09589,1.09589,1.09601
2024-06-24T08:00:00,549,1.09589,1.09981,1.09423,1.0954,1.0954,1.09545
2024-06-24T12:00:00,992,1.0954,1.09725,1.09244,1.09422,1.09422,1.09432
2024-06-24T16:00:00,628,1.09422,1.0979,1.09027,1.09465,1.09465,1.09475
2024-06-24T20:00:00,684,1.09465,1.09755,1.09236,1.09436,1.09436,1.09449
2024-06-25T00:00:00,693,1.09436,1.09616,1.08959,1.09442,1.09442,1.09451
2024-06-25T04:00:00,964,1.09442,1.09797,1.09027,1.09772,1.09772,1.09781
2024-06-25T08:00:00,1161,1.09772,1.09912,1.09477,1.09719,1.09719,1.09732
2024-06-25T12:00:00,1156,1.09719,1.10306,1.09145,1.09821,1.09821,1.09828
2024-06-25T16:00:00,874,1.09821,1.10096,1.0959,1.09948,1.09948,1.09961
2024-06-25T20:00:00,951,1.09948,1.10114,1.09664,1.09884,1.09884,1.09898
2024-06-26T00:00:00,458,1.09884,1.10152,1.09637,1.09869,1.09869,1.0988
2024-06-26T04:00:00,779,1.09869,1.10128,1.09565,1.10055,1.10055,1.10063
2024-06-26T08:00:00,746,1.10055,1.10324,1.09876,1.10275,1.10275,1.10286
2024-06-26T12:00:00,858,1.10275,1.10678,1.09998,1.10112,1.10112,1.1012
2024-06-26T16:00:00,927,1.10112,1.10223,1.09875,1.09879,1.09879,1.09891
2024-06-26T20:00:00,1161,1.09879,1.10124,1.09565,1.09697,1.09697,1.09709
2024-06-27T00:00:00,957,1.09697,1.10166,1.09226,1.09611,1.09611,1.09626
2024-06-27T04:00:00,1004,1.09611,1.09851,1.09202,1.09202,1.09202,1.0921
2024-06-27T08:00:00,654,1.09202,1.09459,1.0873,1.09103,1.09103,1.09108
2024-06-27T12:00:00,1171,1.09103,1.0943,1.08988,1.0911,1.0911,1.09119
2024-06-27T16:00:00,692,1.0911,1.0964,1.08796,1.09368,1.09368,1.09382
2024-06-27T20:00:00,663,1.09368,1.09658,1.09309,1.09658,1.09658,1.09672
2024-06-28T00:00:00,841,1.09658,1.09981,1.09454,1.0981,1.0981,1.09816
2024-06-28T04:00:00,549,1.0981,1.10075,1.09336,1.10032,1.10032,1.10038
2024-06-28T08:00:00,482,1.10032,1.10311,1.09712,1.10004,1.10004,1.10017
2024-06-28T12:00:00,776,1.10004,1.10212,1.09846,1.10036,1.10036,1.10042
2024-06-28T16:00:00,1090,1.10036,1.10355,1.0968,1.10005,1.10005,1.10015
2024-06-28T20:00:00,1085,1.10005,1.10518,1.09573,1.10005,1.10005,1.10019
2024-07-01T00:00:00,1244,1.10005,1.10193,1.09888,1.10193,1.10193,1.10205
2024-07-01T04:00:00,1858,1.10193,1.1037,1.1008,1.1037,1.1037,1.10379
2024-07-01T08:00:00,1942,1.1037,1.10523,1.10297,1.10523,1.10523,1.10536
2024-07-01T12:00:00,1337,1.10523,1.10674,1.10419,1.10674,1.10674,1.10689
2024-07-01T16:00:00,1899,1.10674,1.10955,1.10605,1.10955,1.10955,1.10962
2024-07-01T20:00:00,1924,1.10955,1.11128,1.10861,1.11128,1.11128,1.11138
2024-07-02T00:00:00,1215,1.11128,1.11306,1.11032,1.11306,1.11306,1.11312
2024-07-02T04:00:00,1362,1.11306,1.11464,1.11216,1.11464,1.11464,1.11478
2024-07-02T08:00:00,1363,1.11464,1.11685,1.11313,1.11685,1.11685,1.11699
2024-07-02T12:00:00,830,1.11685,1.11954,1.11493,1.11954,1.11954,1.11966
2024-07-02T16:00:00,1489,1.11954,1.12109,1.11878,1.12109,1.12109,1.12116
2024-07-02T20:00:00,890,1.12109,1.12208,1.12047,1.12206,1.12206,1.12219
2024-07-03T00:00:00,1538,1.12206,1.12415,1.12103,1.12415,1.12415,1.12428
2024-07-03T04:00:00,1505,1.12415,1.12683,1.12284,1.12683,1.12683,1.12689
2024-07-03T08:00:00,1699,1.12683,1.12893,1.12607,1.12893,1.12893,1.12898
2024-07-03T12:00:00,1431,1.12893,1.13052,1.12755,1.13052,1.13052,1.1306
2024-07-03T16:00:00,1054,1.13052,1.13129,1.12958,1.13129,1.13129,1.13137
2024-07-03T20:00:00,1768,1.13129,1.13338,1.13042,1.13338,1.13338,1.13348
2024-07-04T00:00:00,1972,1.13338,1.13462,1.13217,1.13462,1.13462,1.1347
2024-07-04T04:00:00,819,1.13462,1.13593,1.13399,1.13593,1.13593,1.13603
2024-07-04T08:00:00,1700,1.13593,1.13798,1.13495,1.13798,1.13798,1.13804
2024-07-04T12:00:00,1574,1.13798,1.14072,1.13735,1.14072,1.14072,1.14078
2024-07-04T16:00:00,1664,1.14072,1.1431,1.13964,1.1431,1.1431,1.14325
2024-07-04T20:00:00,1836,1.1431,1.14403,1.14198,1.14403,1.14403,1.14417
2024-07-05T00:00:00,1060,1.14403,1.14598,1.14342,1.14598,1.14598,1.14609
2024-07-05T04:00:00,856,1.14598,1.14806,1.14544,1.14806,1.14806,1.14819
2024-07-05T08:00:00,1611,1.14806,1.1506,1.14672,1.1506,1.1506,1.15071
2024-07-05T12:00:00,1301,1.1506,1.15215,1.14989,1.15215,1.15215,1.15221
2024-07-05T16:00:00,1756,1.15215,1.15462,1.15093,1.15462,1.15462,1.15472
2024-07-05T20:00:00,1392,1.15462,1.15676,1.15312,1.15676,1.15676,1.15684
2024-07-08T00:00:00,1063,1.15676,1.1596,1.15569,1.1596,1.1596,1.15974
2024-07-08T04:00:00,1756,1.1596,1.16108,1.1582,1.16108,1.16108,1.16115
2024-07-08T08:00:00,1842,1.16108,1.16323,1.16063,1.16323,1.16323,1.16338
2024-07-08T12:00:00,1211,1.16323,1.164,1.16198,1.164,1.164,1.16406
2024-07-08T16:00:00,1732,1.164,1.16692,1.16327,1.16692,1.16692,1.16707
2024-07-08T20:00:00,1074,1.16692,1.16925,1.16592,1.16925,1.16925,1.16932
2024-07-09T00:00:00,832,1.16925,1.17093,1.16729,1.17093,1.17093,1.17105
2024-07-09T04:00:00,1401,1.17093,1.17427,1.16928,1.17427,1.17427,1.17433
2024-07-09T08:00:00,1979,1.17427,1.17561,1.17384,1.17561,1.17561,1.17572
2024-07-09T12:00:00,1691,1.17561,1.17772,1.17486,1.17772,1.17772,1.17779
2024-07-09T16:00:00,1235,1.17772,1.18012,1.17717,1.18012,1.18012,1.18017
2024-07-09T20:00:00,1873,1.18012,1.18167,1.17966,1.18167,1.18167,1.18177
2024-07-10T00:00:00,1572,1.18167,1.1833,1.18136,1.1833,1.1833,1.1834
2024-07-10T04:00:00,1806,1.1833,1.1858,1.18275,1.1858,1.1858,1.18589
2024-07-10T08:00:00,1373,1.1858,1.18783,1.18486,1.18783,1.18783,1.18798
2024-07-10T12:00:00,1435,1.18783,1.18907,1.18708,1.18907,1.18907,1.18921
2024-07-10T16:00:00,1647,1.18907,1.19098,1.18825,1.19098,1.19098,1.19111
2024-07-10T20:00:00,1426,1.19098,1.19269,1.19048,1.19269,1.19269,1.19281
2024-07-11T00:00:00,1774,1.19269,1.19434,1.1917,1.19434,1.19434,1.19441
2024-07-11T04:00:00,1232,1.19434,1.19751,1.19294,1.19751,1.19751,1.19764
2024-07-11T08:00:00,1432,1.19751,1.19971,1.19661,1.19971,1.19971,1.19976
2024-07-11T12:00:00,1381,1.19971,1.20086,1.19897,1.20086,1.20086,1.20093
2024-07-11T16:00:00,1374,1.20086,1.20359,1.19909,1.20359,1.20359,1.20368
2024-07-11T20:00:00,1855,1.20359,1.20628,1.20266,1.20628,1.20628,1.20638
2024-07-12T00:00:00,1748,1.20628,1.20779,1.20515,1.20779,1.20779,1.20786
2024-07-12T04:00:00,1053,1.20779,1.21003,1.20727,1.21003,1.21003,1.21009
2024-07-12T08:00:00,1588,1.21003,1.21247,1.20858,1.21247,1.21247,1.21253
2024-07-12T12:00:00,1136,1.21247,1.21445,1.2117,1.21445,1.21445,1.21454
2024-07-12T16:00:00,945,1.21445,1.21854,1.21305,1.21854,1.21854,1.21863
2024-07-12T20:00:00,909,1.21854,1.22019,1.21704,1.21968,1.21968,1.21976
2024-07-15T00:00:00,1137,1.21968,1.22066,1.21855,1.22033,1.22033,1.22041
2024-07-15T04:00:00,1799,1.22033,1.2231,1.21966,1.2231,1.2231,1.22322
2024-07-15T08:00:00,1829,1.2231,1.2252,1.2223,1.2252,1.2252,1.22535
2024-07-15T12:00:00,1295,1.2252,1.22712,1.22409,1.22712,1.22712,1.22726
2024-07-15T16:00:00,956,1.22712,1.22875,1.22619,1.22875,1.22875,1.22888
2024-07-15T20:00:00,1202,1.22875,1.23065,1.22783,1.23065,1.23065,1.23073
2024-07-16T00:00:00,1589,1.23065,1.23326,1.22928,1.23326,1.23326,1.23337
2024-07-16T04:00:00,1385,1.23326,1.23505,1.23151,1.23505,1.23505,1.23511
2024-07-16T08:00:00,1878,1.23505,1.23725,1.23464,1.23725,1.23725,1.23734
2024-07-16T12:00:00,1098,1.23725,1.23909,1.23651,1.23909,1.23909,1.23915
2024-07-16T16:00:00,1488,1.23909,1.24106,1.23836,1.24106,1.24106,1.24118
2024-07-16T20:00:00,1395,1.24106,1.24302,1.24031,1.24302,1.24302,1.24316
2024-07-17T00:00:00,1576,1.24302,1.24476,1.24193,1.24476,1.24476,1.24486
2024-07-17T04:00:00,1754,1.24476,1.24674,1.24365,1.24597,1.24597,1.24604
2024-07-17T08:00:00,1924,1.24597,1.24831,1.24534,1.24831,1.24831,1.24838
2024-07-17T12:00:00,1787,1.24831,1.24964,1.24655,1.24963,1.24963,1.2497
2024-07-17T16:00:00,1650,1.24963,1.25167,1.24895,1.25167,1.25167,1.25181
2024-07-17T20:00:00,1113,1.25167,1.25231,1.25103,1.25196,1.25196,1.25208
2024-07-18T00:00:00,1477,1.25196,1.25405,1.25113,1.25405,1.25405,1.25414
2024-07-18T04:00:00,1806,1.25405,1.25553,1.2532,1.25553,1.25553,1.25567
2024-07-18T08:00:00,1482,1.25553,1.25703,1.25396,1.25685,1.25685,1.25694
2024-07-18T12:00:00,838,1.25685,1.25849,1.25612,1.25849,1.25849,1.25863
2024-07-18T16:00:00,1895,1.25849,1.26068,1.25678,1.26068,1.26068,1.26081
2024-07-18T20:00:00,1326,1.26068,1.26271,1.25957,1.26271,1.26271,1.26278
2024-07-19T00:00:00,811,1.26271,1.26465,1.26163,1.26465,1.26465,1.26478
2024-07-19T04:00:00,1875,1.26465,1.26699,1.26408,1.26699,1.26699,1.26705
2024-07-19T08:00:00,1123,1.26699,1.26914,1.26617,1.26914,1.26914,1.26919
2024-07-19T12:00:00,1015,1.26914,1.27128,1.26803,1.27128,1.27128,1.27139
2024-07-19T16:00:00,1558,1.27128,1.27304,1.27069,1.27304,1.27304,1.27319
2024-07-19T20:00:00,1313,1.27304,1.27494,1.27248,1.27494,1.27494,1.275
2024-07-22T00:00:00,500,1.27494,1.27582,1.27411,1.27475,1.27475,1.27482
2024-07-22T04:00:00,495,1.27475,1.27532,1.27409,1.27476,1.27476,1.27489
2024-07-22T08:00:00,457,1.27476,1.27514,1.27449,1.27495,1.27495,1.27503
2024-07-22T12:00:00,800,1.27495,1.27546,1.2745,1.27472,1.27472,1.27478
2024-07-22T16:00:00,721,1.27472,1.2753,1.27385,1.27385,1.27385,1.27396
2024-07-22T20:00:00,704,1.27385,1.27437,1.27318,1.27337,1.27337,1.27348
2024-07-23T00:00:00,1165,1.27337,1.2742,1.2725,1.27289,1.27289,1.27295
2024-07-23T04:00:00,1062,1.27289,1.27331,1.27237,1.27323,1.27323,1.27328
2024-07-23T08:00:00,844,1.27323,1.27373,1.27272,1.27309,1.27309,1.27324
2024-07-23T12:00:00,743,1.27309,1.27368,1.27223,1.27281,1.27281,1.27292
2024-07-23T16:00:00,678,1.27281,1.27313,1.27257,1.2727,1.2727,1.2728
2024-07-23T20:00:00,630,1.2727,1.27346,1.27212,1.27346,1.27346,1.2736
2024-07-24T00:00:00,1086,1.27346,1.2739,1.27297,1.27297,1.27297,1.27311
2024-07-24T04:00:00,581,1.27297,1.27372,1.27226,1.27271,1.27271,1.27281
2024-07-24T08:00:00,654,1.27271,1.27344,1.27221,1.27221,1.27221,1.27227
2024-07-24T12:00:00,444,1.27221,1.27296,1.27182,1.27198,1.27198,1.27203
2024-07-24T16:00:00,481,1.27198,1.27294,1.2712,1.27185,1.27185,1.27193
2024-07-24T20:00:00,712,1.27185,1.27226,1.2714,1.27214,1.27214,1.27223
2024-07-25T00:00:00,662,1.27214,1.27269,1.27127,1.27193,1.27193,1.27206
2024-07-25T04:00:00,972,1.27193,1.27241,1.27139,1.27139,1.27139,1.27154
2024-07-25T08:00:00,1098,1.27139,1.27206,1.27079,1.27131,1.27131,1.27141
2024-07-25T12:00:00,903,1.27131,1.27183,1.27065,1.27183,1.27183,1.27198
2024-07-25T16:00:00,968,1.27183,1.27219,1.27121,1.27217,1.27217,1.27229
2024-07-25T20:00:00,628,1.27217,1.27255,1.27192,1.27225,1.27225,1.27231
2024-07-26T00:00:00,546,1.27225,1.27264,1.27195,1.27221,1.27221,1.27235
2024-07-26T04:00:00,625,1.27221,1.2725,1.27178,1.27184,1.27184,1.27195
2024-07-26T08:00:00,1106,1.27184,1.27246,1.27106,1.27185,1.27185,1.27199
2024-07-26T12:00:00,432,1.27185,1.27237,1.27131,1.27237,1.27237,1.27243
2024-07-26T16:00:00,571,1.27237,1.27341,1.27152,1.27288,1.27288,1.27295
2024-07-26T20:00:00,776,1.27288,1.27359,1.27207,1.27291,1.27291,1.273
2024-07-29T00:00:00,1200,1.27291,1.27353,1.27215,1.27327,1.27327,1.27334
2024-07-29T04:00:00,1129,1.27327,1.27366,1.27279,1.2733,1.2733,1.2734
2024-07-29T08:00:00,679,1.2733,1.2737,1.27291,1.27291,1.27291,1.27297
2024-07-29T12:00:00,1064,1.27291,1.27346,1.27208,1.27299,1.27299,1.27309
2024-07-29T16:00:00,1189,1.27299,1.27377,1.27213,1.27377,1.27377,1.27386
2024-07-29T20:00:00,655,1.27377,1.27437,1.27311,1.2741,1.2741,1.27422
2024-07-30T00:00:00,968,1.2741,1.27487,1.27366,1.27414,1.27414,1.27423
2024-07-30T04:00:00,680,1.27414,1.27454,1.2739,1.27453,1.27453,1.27462
2024-07-30T08:00:00,576,1.27453,1.27482,1.27415,1.27415,1.27415,1.27424
2024-07-30T12:00:00,886,1.27415,1.27447,1.27364,1.27364,1.27364,1.27376
2024-07-30T16:00:00,939,1.27364,1.27452,1.27296,1.27434,1.27434,1.27449
2024-07-30T20:00:00,1060,1.27434,1.27516,1.27342,1.27433,1.27433,1.27444
2024-07-31T00:00:00,1036,1.27433,1.27483,1.27398,1.27406,1.27406,1.27412
2024-07-31T04:00:00,1151,1.27406,1.27465,1.27329,1.27357,1.27357,1.27371
2024-07-31T08:00:00,525,1.27357,1.27414,1.2731,1.27385,1.27385,1.27392
2024-07-31T12:00:00,944,1.27385,1.27444,1.27335,1.27413,1.27413,1.27427
2024-07-31T16:00:00,1199,1.27413,1.27483,1.27336,1.27375,1.27375,1.27388
2024-07-31T20:00:00,695,1.27375,1.27412,1.27341,1.27409,1.27409,1.2742
2024-08-01T00:00:00,1148,1.27409,1.27493,1.27341,1.27375,1.27375,1.27385
2024-08-01T04:00:00,452,1.27375,1.27458,1.27302,1.27458,1.27458,1.27473
